WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((73965.604 411818.189,73970.584 411816.55,73973.266 411824.307,73971.909 411824.753,73972.284 411825.893,73968.522 411827.13,73965.604 411818.189))","0580100000241009",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241009,"1996",Pand in gebruik,woonfunctie,"100","100","1",pand.823664a9-932d-4f2a-abcd-803f3be07a2c
"POLYGON ((73971.993 412069.206,73966.637 412074.037,73961.969 412068.926,73964.038 412067.037,73962.226 412065.053,73962.211 412065.037,73966.764 412060.879,73966.835 412060.957,73968.762 412063.067,73967.467 412064.25,73971.993 412069.206))","0580100000241010",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241010,"1963",Pand in gebruik,woonfunctie,"112","112","1",pand.1d2cc868-ef41-4f13-a253-e1b94740d14e
"POLYGON ((73966.637 412074.037,73971.993 412069.206,73976.671 412074.327,73971.345 412079.192,73966.637 412074.037))","0580100000241011",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241011,"1963",Pand in gebruik,woonfunctie,"90","90","1",pand.aa49c9ce-20b1-4394-ad04-d5386086d88c
"POLYGON ((73966.568 412297.907,73959.951 412302.225,73956.745 412297.313,73965.647 412291.503,73966.933 412293.474,73964.648 412294.965,73966.568 412297.907))","0580100000241012",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241012,"1947",Pand in gebruik,woonfunctie,"67","67","1",pand.c9a18402-9640-4bf8-817c-47b27b1e71bd
"POLYGON ((73961.552 412237.765,73964.591 412244.429,73961.426 412245.873,73962.587 412248.418,73960.257 412249.48,73959.085 412246.911,73958.972 412246.962,73955.944 412240.323,73961.552 412237.765))","0580100000241013",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241013,"1950",Pand in gebruik,woonfunctie,"84","84","1",pand.211b0626-6834-4d83-a3bc-2e472ef4d076
"POLYGON ((73961.552 412237.765,73967.159 412235.208,73970.203 412241.882,73970.091 412241.933,73971.232 412244.435,73968.925 412245.488,73967.779 412242.975,73964.591 412244.429,73961.552 412237.765))","0580100000241014",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241014,"1950",Pand in gebruik,woonfunctie,"84","84","1",pand.e17ab4a1-7d1b-424b-aac3-8d40a450d9e1
"POLYGON ((73955.243 411821.6,73960.382 411819.908,73962.998 411827.682,73963.386 411828.869,73958.414 411830.461,73958.039 411829.312,73957.868 411829.368,73955.243 411821.6))","0580100000241015",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241015,"1996",Verbouwing pand,woonfunctie,"101","101","1",pand.67b05132-a68a-4d77-8cce-ac6387b0d99d
"POLYGON ((73960.382 411819.908,73960.437 411819.89,73959.737 411817.745,73964.864 411815.943,73965.604 411818.189,73968.522 411827.13,73964.712 411828.382,73964.337 411827.242,73962.998 411827.682,73960.382 411819.908))","0580100000241016",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241016,"1996",Pand in gebruik,woonfunctie,"112","112","1",pand.0e868e8d-0e7a-420a-9e69-c75fcde414dd
"POLYGON ((73959.951 412302.225,73966.568 412297.907,73968.493 412300.858,73970.718 412299.406,73971.998 412301.368,73963.157 412307.138,73959.951 412302.225))","0580100000241017",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241017,"1947",Pand in gebruik,woonfunctie,"67","67","1",pand.f924dced-2c4f-485c-99b1-b934387b3153
"POLYGON ((73810.698 411924.112,73816.712 411921.365,73816.913 411921.775,73823.355 411934.911,73823.396 411934.995,73819.526 411936.743,73817.818 411937.545,73817.393 411937.763,73814.005 411930.856,73810.893 411924.51,73810.698 411924.112))","0580100000241921",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241921,"1995",Pand in gebruik,winkelfunctie,"149","149","1",pand.288acd29-63db-4636-93e7-97bf356b1e60
"POLYGON ((73804.937 411927.375,73804.684 411926.859,73810.698 411924.112,73810.893 411924.51,73814.005 411930.856,73808.473 411933.568,73807.389 411931.356,73806.985 411931.551,73804.937 411927.375))","0580100000241922",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241922,"1995",Pand in gebruik,winkelfunctie,"149","149","1",pand.53882ce0-ccaf-4c7e-bfa1-263a20ed5593
"POLYGON ((74436.4 411886.977,74438.634 411887.287,74438.82 411887.313,74437.941 411894.424,74437.767 411894.402,74435.516 411894.124,74436.4 411886.977))","0580100000241923",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241923,"1978",Pand in gebruik,,,,"0",pand.25879e77-ad85-4a08-bb81-fa0daba2353b
"POLYGON ((74399.353 411925.495,74403.357 411930.327,74393.867 411938.192,74393.529 411937.792,74396.819 411935.042,74394.288 411931.948,74390.928 411934.698,74389.87 411933.354,74399.353 411925.495))","0580100000241924",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241924,"1975",Pand in gebruik,woonfunctie,"120","120","1",pand.cf2b9678-27ca-443d-ae9b-2d7391b4340a
"POLYGON ((74392.549 411879.994,74403.333 411881.505,74402.63 411886.754,74392.239 411885.297,74392.21 411885.475,74390.903 411885.291,74390.926 411885.113,74391.588 411880.015,74392.529 411880.142,74392.549 411879.994))","0580100000241925",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241925,"1978",Pand in gebruik,woonfunctie,"128","128","1",pand.968cfe94-96bd-4101-af9e-9acde90959b7
"POLYGON ((74392.549 411879.994,74393.511 411872.76,74401.542 411871.729,74403.373 411871.471,74402.817 411875.62,74404.098 411875.792,74403.333 411881.505,74392.549 411879.994))","0580100000241926",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241926,"1978",Pand in gebruik,woonfunctie,"140","140","1",pand.1ca18ad6-156f-4c8a-a36c-1e4ee2ce6023
"POLYGON ((74014.031 411959.817,74014.904 411962.392,74009.248 411964.307,74008.238 411961.781,74014.031 411959.817))","0580100000240487",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240487,"1963",Pand in gebruik,,,,"0",pand.cd17b773-3edb-419d-8bed-c791b2478f4f
"POLYGON ((74004.931 411954.155,74011.302 411951.435,74013.735 411957.131,74007.364 411959.851,74007.355 411959.831,74004.931 411954.155))","0580100000240488",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240488,"1967",Pand in gebruik,woonfunctie,"76","76","1",pand.7b1956b5-6fdb-4a07-b3e4-650b680e6cf6
"POLYGON ((73999.838 411858.782,74005.877 411856.888,74006.722 411859.581,74000.683 411861.475,73999.838 411858.782))","0580100000240489",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240489,"1964",Pand in gebruik,,,,"0",pand.635f2cf5-bda3-416a-8439-dabf5a4ba1ef
"POLYGON ((74000.227 411970.682,74000.0 411970.014,73999.324 411968.023,74000.0 411967.815,74002.489 411967.048,74009.514 411987.613,74006.208 411988.707,74005.841 411987.644,74001.793 411988.97,73993.073 411991.827,73993.463 411992.983,73990.431 411994.015,73989.416 411991.077,73952.822 412003.634,73951.54 412000.0,73949.673 411994.707,73989.395 411981.105,73989.902 411982.574,74002.836 411978.362,74000.227 411970.682))","0580100000240490",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240490,"1957",Pand in gebruik,woonfunctie,"44","530","14",pand.755d5ca3-97e5-4e73-83da-92bf3bb5fe86
"POLYGON ((73994.073 411860.59,73999.838 411858.782,74000.683 411861.475,74000.0 411861.689,73994.917 411863.283,73994.073 411860.59))","0580100000240491",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240491,"1964",Pand in gebruik,,,,"0",pand.353ef23a-6a62-4962-bb75-ac5d1c5a38c5
"POLYGON ((74391.156 411958.076,74392.116 411957.251,74393.241 411958.605,74396.115 411962.012,74399.164 411959.387,74396.352 411955.98,74395.173 411954.831,74396.591 411953.561,74398.11 411954.449,74401.18 411958.012,74400.68 411958.48,74404.23 411962.688,74405.585 411964.293,74400.294 411968.819,74392.296 411959.402,74391.156 411958.076))","0580100000241927",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241927,"1975",Pand in gebruik,woonfunctie,"124","124","1",pand.80d35579-4ce8-409b-9b3b-ddaa38d5b8d7
"POLYGON ((74387.863 411853.719,74396.801 411850.803,74398.459 411855.923,74389.531 411858.868,74389.613 411859.121,74388.28 411859.548,74387.493 411857.153,74388.823 411856.684,74387.863 411853.719))","0580100000241928",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241928,"1978",Pand in gebruik,woonfunctie,"113","113","1",pand.77dec9fa-41ae-4ebd-be72-7213df72a809
"POLYGON ((74380.343 411861.899,74382.574 411861.163,74383.096 411862.848,74385.001 411862.285,74385.424 411863.737,74387.201 411863.143,74387.851 411865.092,74381.92 411867.0,74380.343 411861.899))","0580100000241929",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241929,"1978",Pand in gebruik,,,,"0",pand.bd93aa2a-11a5-4b6a-9180-9affd55167eb
"POLYGON ((74177.397 412010.115,74179.302 412012.429,74174.812 412016.128,74172.917 412013.806,74177.397 412010.115))","0580100000241930",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241930,"1972",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.2e740311-af86-43d4-8172-313abe5b1312
"POLYGON ((74179.917 412106.82,74180.093 412107.023,74180.386 412106.774,74183.358 412110.345,74172.92 412119.105,74169.739 412115.321,74179.917 412106.82))","0580100000241931",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241931,"1973",Pand in gebruik,woonfunctie,"154","154","1",pand.6454da1e-3e85-4687-aabc-948c5fb59068
"POLYGON ((74183.358 412110.345,74186.757 412114.429,74184.926 412115.944,74176.336 412123.167,74172.92 412119.105,74183.358 412110.345))","0580100000241932",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241932,"1973",Pand in gebruik,woonfunctie,"167","167","1",pand.293fe2c5-9b1c-4bd5-ac7d-90b8f7a32dca
"POLYGON ((73998.631 412384.472,73998.721 412384.386,73999.981 412385.778,74000.818 412386.703,74003.012 412389.127,74002.949 412389.184,74000.277 412391.605,74005.045 412396.915,74007.208 412394.973,74012.613 412400.993,74012.583 412402.785,74009.15 412405.867,73999.961 412395.691,73995.971 412391.247,73995.104 412390.28,73993.908 412388.948,73998.631 412384.472))","0580100000240492",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240492,"1900",Pand in gebruik,woonfunctie,"155","155","1",pand.cf3c323e-5ba0-477b-88d6-d4755d7023f1
"POLYGON ((74441.547 411919.667,74445.803 411916.183,74451.701 411923.385,74447.457 411926.859,74441.547 411919.667))","0580100000241457",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241457,"1978",Pand in gebruik,woonfunctie,"110","110","1",pand.53e0abc1-2fbe-4cfc-a79c-e7aa19dbcdee
"POLYGON ((74165.729 412066.498,74163.113 412063.436,74164.88 412061.936,74167.441 412065.03,74170.569 412062.343,74175.668 412068.236,74170.769 412072.323,74165.729 412066.498))","0580100000241458",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241458,"1975",Pand in gebruik,woonfunctie,"123","123","1",pand.3043a667-23e0-4ff9-bc83-0cb9c7da593e
"POLYGON ((74155.565 412073.873,74153.573 412071.498,74155.325 412069.998,74157.84 412073.06,74160.928 412070.436,74166.002 412076.3,74161.681 412079.904,74160.595 412078.654,74157.13 412074.267,74156.525 412074.868,74155.565 412073.873))","0580100000241459",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241459,"1975",Pand in gebruik,woonfunctie,"123","123","1",pand.5cf334c4-bd95-49d2-b68e-8130cc5366ef
"POLYGON ((73796.718 412432.65,73798.561 412431.006,73800.924 412433.662,73799.08 412435.306,73796.718 412432.65))","0580100000240493",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240493,"2006",Pand in gebruik,,,,"0",pand.7d3de855-3438-4801-96db-3c2303a19142
"POLYGON ((73765.018 411997.265,73764.624 411993.849,73763.452 411993.974,73763.366 411993.349,73764.507 411993.193,73764.366 411991.942,73765.202 411991.88,73765.335 411993.161,73770.86 411992.504,73770.735 411991.473,73771.579 411991.316,73771.657 411991.973,73771.938 411991.973,73771.556 411988.659,73772.206 411988.582,73775.216 411988.223,73776.026 411988.127,73776.369 411991.441,73776.681 411991.441,73776.611 411990.785,73777.463 411990.691,73777.58 411991.785,73782.612 411991.19,73782.495 411990.096,73783.347 411989.971,73783.464 411991.096,73788.48 411990.533,73788.34 411989.408,73789.161 411989.314,73789.293 411990.408,73794.677 411989.751,73794.545 411988.501,73795.31 411988.407,73795.443 411989.564,73796.482 411989.438,73796.576 411990.22,73795.544 411990.345,73795.763 411992.314,73799.256 411991.939,73799.162 411990.845,73799.85 411990.782,73799.967 411991.876,73803.116 411991.532,73802.999 411990.469,73803.702 411990.376,73803.819 411991.47,73806.921 411991.157,73806.82 411990.094,73807.531 411989.969,73807.664 411991.188,73809.5 411991.625,73810.117 411990.656,73810.703 411991.031,73810.109 411991.938,73811.562 411993.282,73812.43 411992.875,73812.664 411993.438,73811.586 411993.938,73811.788 411996.158,73812.937 411996.22,73812.929 411996.939,73811.796 411996.908,73810.662 411998.409,73811.577 411999.159,73811.092 411999.722,73810.193 411998.971,73808.31 411999.878,73809.015 412005.011,73809.867 412005.449,73809.523 412006.167,73808.343 412005.48,73805.085 412005.885,73804.702 412006.635,73803.881 412006.198,73804.257 412005.385,73803.961 412002.886,73796.975 412003.822,73797.574 412009.071,73798.7 412008.915,73798.761 412009.257,73798.856 412009.789,73797.809 412009.852,73797.894 412010.789,73797.042 412010.914,73796.918 412009.914,73791.503 412010.475,73791.619 412011.506,73790.807 412011.569,73790.705 412010.538,73785.454 412011.13,73785.587 412012.13,73784.774 412012.224,73784.634 412011.255,73779.492 412011.816,73779.625 412012.847,73778.874 412012.972,73778.758 412011.879,73773.428 412012.534,73773.561 412013.565,73772.748 412013.627,73772.647 412012.627,73767.396 412013.251,73767.497 412014.282,73766.7 412014.376,73766.583 412013.282,73765.442 412013.407,73765.364 412012.657,73766.505 412012.501,73765.937 412007.377,73764.726 412007.471,73764.64 412006.752,73765.851 412006.565,73765.532 412003.722,73769.681 412003.224,73768.916 411996.76,73765.018 411997.265))","0580100000240494",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240494,"1575",Pand in gebruik,bijeenkomstfunctie,"1017","1017","1",pand.65984d56-33af-48dd-9c1f-05ae2015bcf4
"POLYGON ((73793.738 411926.169,73795.726 411930.739,73789.361 411933.674,73789.196 411933.087,73788.05 411933.539,73786.423 411930.046,73787.391 411929.533,73793.738 411926.169))","0580100000240495",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240495,"1880",Pand in gebruik,,,,"0",pand.34e7ccd9-4475-483f-9a87-c21bdeb1c53d
"POLYGON ((73783.692 411821.781,73784.554 411821.412,73789.485 411819.301,73789.821 411820.084,73792.989 411818.728,73793.128 411819.052,73794.822 411823.011,73791.917 411824.255,73794.212 411829.629,73788.308 411832.156,73783.692 411821.781))","0580100000240497",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240497,"1860",Pand in gebruik,woonfunctie,"155","155","1",pand.bb9f8236-75d9-40d0-9d8d-4653784375fd
"POLYGON ((74160.928 412070.436,74158.359 412067.467,74160.094 412066.029,74162.617 412068.998,74165.729 412066.498,74170.769 412072.323,74166.002 412076.3,74160.928 412070.436))","0580100000241460",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241460,"1975",Pand in gebruik,woonfunctie,"123","123","1",pand.a5a80be3-d86b-461d-a0f4-4c2e5bf0dac3
"POLYGON ((74160.902 412010.752,74166.537 412006.063,74169.099 412009.219,74170.988 412011.508,74171.696 412012.366,74167.853 412015.594,74170.539 412018.844,74168.772 412020.406,74166.085 412017.063,74160.902 412010.752))","0580100000241461",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241461,"1972",Pand in gebruik,woonfunctie,"86","86","1",pand.86538eb4-e952-4001-897c-34fa7064b692
"POLYGON ((74156.088 412014.758,74160.902 412010.752,74166.085 412017.063,74162.981 412019.687,74165.715 412022.875,74163.963 412024.312,74161.292 412021.094,74156.088 412014.758))","0580100000241462",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241462,"1972",Pand in gebruik,woonfunctie,"86","86","1",pand.43c05d4d-6dc7-4ce0-91d2-5a1966ca105f
"POLYGON ((74251.448 411995.31,74253.469 411997.726,74250.837 412000.0,74249.082 412001.516,74246.883 411999.066,74251.448 411995.31))","0580100000241463",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241463,"1975",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.6b8474d5-a369-4d35-9a64-fb6de2ffef74
"POLYGON ((74239.323 411980.819,74241.344 411983.234,74236.747 411987.017,74234.728 411984.6,74239.323 411980.819))","0580100000241464",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241464,"1975",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.681fbe70-12c2-4202-ae6b-0f0ae429c477
"POLYGON ((74281.553 411962.473,74289.257 411971.372,74284.42 411975.421,74276.707 411966.512,74277.411 411965.914,74279.981 411968.945,74282.99 411966.414,74280.444 411963.414,74281.553 411962.473))","0580100000241465",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241465,"1971",Pand in gebruik,woonfunctie,"138","138","1",pand.d5a1a5ad-99f9-400f-a079-d0e3fb4f8ce9
"POLYGON ((74271.852 411970.539,74272.566 411969.913,74275.159 411973.007,74278.191 411970.382,74275.645 411967.414,74276.707 411966.512,74284.42 411975.421,74279.583 411979.469,74271.852 411970.539))","0580100000241466",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241466,"1971",Pand in gebruik,woonfunctie,"123","123","1",pand.371dc911-40e4-4015-8f04-cedf0392969f
"POLYGON ((74267.076 411974.659,74267.642 411974.195,74270.157 411977.164,74273.353 411974.507,74270.784 411971.476,74271.852 411970.539,74279.583 411979.469,74274.745 411983.518,74267.076 411974.659))","0580100000241467",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241467,"1971",Pand in gebruik,woonfunctie,"123","123","1",pand.1a5541e4-150a-44ff-a1ec-2c129904aac2
"POLYGON ((74262.232 411978.699,74262.851 411978.163,74265.397 411981.164,74268.453 411978.664,74265.813 411975.695,74267.076 411974.659,74274.745 411983.518,74269.908 411987.566,74262.232 411978.699))","0580100000241468",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241468,"1971",Pand in gebruik,woonfunctie,"123","123","1",pand.a8c2cd31-fbf8-4d64-8f9b-e59f6a2e4e2e
"POLYGON ((74175.49 412007.8,74177.397 412010.115,74172.917 412013.806,74171.723 412012.344,74171.696 412012.366,74170.988 412011.508,74175.49 412007.8))","0580100000241933",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241933,"1972",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.2e9b2993-9aea-42f8-a3e1-0db4d854a2fa
