WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((4.2181297250891 51.690008068232,4.21809123111414 51.6900156125186,4.21792074558939 51.6900494091975,4.21789371553293 51.6899967317243,4.21806476805573 51.6899628148961,4.21806782503769 51.6899687693599,4.21800835086689 51.6899805538728,4.21802545337922 51.6900138681482,4.21808434618465 51.6900021946835,4.218122871391 51.689994560818,4.2181297250891 51.690008068232))","0580100000240996",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240996,"1972",Pand in gebruik,woonfunctie,"90","90","1",pand.91260267-8b02-4724-beec-c012ea757cc8
"POLYGON ((4.21787013921214 51.6907152444406,4.21789854223214 51.6907008305323,4.21789936650203 51.6907013960984,4.21792588496068 51.6907218418327,4.21799769179998 51.6906856576826,4.21804549246888 51.6907220920716,4.21794237561889 51.6907765984656,4.2178939988464 51.6907395110532,4.21783267445459 51.6907702354337,4.21783195662802 51.6907705878381,4.21780356316493 51.6907488199125,4.21780370962219 51.6907487494605,4.21787013921214 51.6907152444406))","0580100000240997",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240997,"1993",Pand in gebruik,woonfunctie,"116","116","1",pand.b0c00df8-1ae7-4083-9a19-736b1e3dd51a
"POLYGON ((4.21786667107936 51.6899440541004,4.21803740368538 51.689910197044,4.21804013011992 51.6899155099687,4.21798123741629 51.6899271834115,4.21799862890805 51.689961066902,4.21805785608081 51.6899493248748,4.21806476805573 51.6899628148961,4.21789371553293 51.6899967317243,4.21786667107936 51.6899440541004))","0580100000240998",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240998,"1972",Pand in gebruik,woonfunctie,"90","90","1",pand.b4f0d652-5599-42cb-b86d-75da2b59c426
"POLYGON ((4.21783962692063 51.6898913674832,4.21801025743347 51.6898575364159,4.21801321806161 51.6898633011442,4.21795477598952 51.6898748891793,4.21797158893984 51.6899076522254,4.2180301329641 51.6898960382316,4.21803740368538 51.689910197044,4.21786667107936 51.6899440541004,4.21783962692063 51.6898913674832))","0580100000240999",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240999,"1972",Pand in gebruik,woonfunctie,"90","90","1",pand.4197648d-d04b-44fa-ad3c-0ba983ed81e1
"POLYGON ((4.2177101430662 51.690881962401,4.21777311043452 51.6908503555597,4.2178595251385 51.6909165975572,4.21779667364946 51.6909481966128,4.2177101430662 51.690881962401))","0580100000241000",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241000,"1993",Pand in gebruik,woonfunctie,"103","103","1",pand.d2bf1a66-6c21-42ce-aa2e-d38c97eb3f29
"POLYGON ((4.21532705100391 51.6897240507488,4.21541084557522 51.6897086365535,4.21542176457496 51.689731560648,4.21533796996479 51.689746974851,4.21532705100391 51.6897240507488))","0580100000241001",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241001,"1964",Pand in gebruik,,,,"0",pand.843a73b6-80d7-490b-952d-08b80dd4a8e3
"POLYGON ((4.21529191379843 51.6937157204992,4.21519434205905 51.6937534430606,4.21514949156181 51.6937086230669,4.21527878313977 51.6936586509088,4.2152963936848 51.6936762393903,4.21526467354587 51.6936884980157,4.21529191379843 51.6937157204992))","0580100000241003",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241003,"1947",Pand in gebruik,woonfunctie,"67","67","1",pand.c374d30b-c055-4a96-b1ad-eacd23dc86d3
"POLYGON ((4.20885581603835 51.6921176662607,4.20890371206341 51.6921074598657,4.20891603488173 51.6921285828643,4.2088683610718 51.6921391420832,4.20885581603835 51.6921176662607))","0580100000240471",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240471,"1967",Pand in gebruik,,,,"0",pand.6cc274e6-9b79-441a-a14a-6f5bf89f1690
"POLYGON ((4.2088619968694 51.6903905768977,4.20896493582296 51.6903699483505,4.20899682788872 51.6904304795867,4.20899943045947 51.6904299574219,4.2090086301116 51.6904476959849,4.2090061583798 51.6904481924983,4.20894504912265 51.690460441401,4.20895072308206 51.6904713845376,4.208908340469 51.6904798845086,4.2088619968694 51.6903905768977))","0580100000240472",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240472,"1948",Pand in gebruik,woonfunctie,"114","114","1",pand.7aa49bce-8692-4ae5-a2b8-45adcc2ab18c
"POLYGON ((4.21544586448321 51.6893282361636,4.21544077660088 51.689318063305,4.21544355417659 51.6893174798237,4.21540752398214 51.6892472185206,4.21540660815242 51.6892473981322,4.21540038181829 51.6892342743793,4.21547445368939 51.689220075297,4.2155206614218 51.6892112157059,4.2155478434028 51.6892651627645,4.21550511960825 51.6892735268549,4.21552505460237 51.6893129915645,4.21544586448321 51.6893282361636))","0580100000241004",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241004,"1996",Pand in gebruik,woonfunctie,"132","132","1",pand.8f8a2b16-1c81-4c65-81cb-eb5c23100041
"POLYGON ((4.21532518008854 51.6898476438859,4.21543048483412 51.6898215049369,4.21546392190672 51.6898735189711,4.21535861705889 51.6898996579498,4.21532518008854 51.6898476438859))","0580100000241005",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241005,"1967",Pand in gebruik,woonfunctie,"86","86","1",pand.331e191b-111c-463c-a885-477e56fb84d3
"POLYGON ((4.21521373692277 51.6946808200824,4.21522820759169 51.6946912036923,4.21522823697965 51.6946911860077,4.21528255866312 51.6947300329552,4.21523890247206 51.6947535256237,4.21517021252408 51.6947042511191,4.21518353254478 51.6946970761152,4.21509732747719 51.6946404798025,4.21512845654401 51.6946214733318,4.21521373692277 51.6946808200824))","0580100000241006",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241006,"1962",Pand in gebruik,,,,"0",pand.bc11b878-89e2-4c85-9b70-7664aa5fdb81
"POLYGON ((4.21519434205905 51.6937534430606,4.21529191379843 51.6937157204992,4.2153175609879 51.6937413449199,4.21534993863843 51.6937288321693,4.21536914210325 51.6937480276829,4.21523917841696 51.6937982539055,4.21519434205905 51.6937534430606))","0580100000241007",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241007,"1947",Pand in gebruik,woonfunctie,"67","67","1",pand.39c72627-1a33-437e-ba87-5cddf5b7c432
"POLYGON ((4.21525713679772 51.6895793964865,4.21534068342413 51.6895634944395,4.21537125723805 51.6896255298897,4.21528771027466 51.689641440945,4.21525713679772 51.6895793964865))","0580100000241008",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241008,"1964",Pand in gebruik,woonfunctie,"88","88","1",pand.58173e7d-32b8-4225-abcf-2963e0d425b7
"POLYGON ((4.21525976534535 51.6892758181732,4.21533215468437 51.6892618090967,4.21536912905786 51.6893319090747,4.21534940380889 51.6893357209265,4.21535456071064 51.68934602033,4.21529987640587 51.6893565928939,4.21525976534535 51.6892758181732))","0580100000241009",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241009,"1996",Pand in gebruik,woonfunctie,"100","100","1",pand.823664a9-932d-4f2a-abcd-803f3be07a2c
"POLYGON ((4.21529370915828 51.6915326247332,4.2152151359652 51.6915752657652,4.21514882614521 51.691528657871,4.21517918395531 51.6915119808951,4.21515344419673 51.6914938885348,4.21515323102066 51.6914937425726,4.21522003598234 51.6914570336146,4.21522104448823 51.6914577448721,4.21524841782904 51.6914769862162,4.21522941656531 51.6914874304112,4.21529370915828 51.6915326247332))","0580100000241010",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241010,"1963",Pand in gebruik,woonfunctie,"112","112","1",pand.1d2cc868-ef41-4f13-a253-e1b94740d14e
"POLYGON ((4.2152151359652 51.6915752657652,4.21529370915828 51.6915326247332,4.21536016140728 51.6915793238624,4.21528201408356 51.6916222748365,4.2152151359652 51.6915752657652))","0580100000241011",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241011,"1963",Pand in gebruik,woonfunctie,"90","90","1",pand.aa49c9ce-20b1-4394-ad04-d5386086d88c
"POLYGON ((4.21516201154751 51.6935871681247,4.21506531905935 51.6936250162377,4.21502010170821 51.6935804082637,4.21515018439613 51.6935294823116,4.21516832197222 51.6935473817236,4.21513493193916 51.6935604506178,4.21516201154751 51.6935871681247))","0580100000241012",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241012,"1947",Pand in gebruik,woonfunctie,"67","67","1",pand.c9a18402-9640-4bf8-817c-47b27b1e71bd
"POLYGON ((4.21510348137363 51.6930459480953,4.21514587539204 51.6931062770362,4.21509977127505 51.6931187961849,4.21511596742656 51.6931418360339,4.21508202685078 51.6931510429935,4.21506567723536 51.6931277858608,4.21506403130814 51.6931282278422,4.21502179062348 51.6930681251382,4.21510348137363 51.6930459480953))","0580100000241013",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241013,"1950",Pand in gebruik,woonfunctie,"84","84","1",pand.211b0626-6834-4d83-a3bc-2e472ef4d076
"POLYGON ((4.21510348137363 51.6930459480953,4.21518515735061 51.6930237798373,4.21522762143233 51.6930841993423,4.21522598996888 51.6930846414706,4.21524190697228 51.6931072919687,4.21520830113774 51.6931164214106,4.21519231440625 51.6930936713279,4.21514587539204 51.6931062770362,4.21510348137363 51.6930459480953))","0580100000241014",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241014,"1950",Pand in gebruik,woonfunctie,"84","84","1",pand.e17ab4a1-7d1b-424b-aac3-8d40a450d9e1
"POLYGON ((4.21510915734544 51.6893049734276,4.21518385816129 51.6892905111435,4.21521987404795 51.6893607543956,4.21522520795323 51.6893714780734,4.21515294502426 51.689385065853,4.21514779025957 51.689374685558,4.21514530465908 51.6893751640828,4.21510915734544 51.6893049734276))","0580100000241015",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241015,"1996",Verbouwing pand,woonfunctie,"101","101","1",pand.67b05132-a68a-4d77-8cce-ac6387b0d99d
"POLYGON ((4.21518385816129 51.6892905111435,4.21518465761909 51.6892903573368,4.21517503544635 51.6892709789911,4.21524958828155 51.6892555263616,4.21525976534535 51.6892758181732,4.21529987640587 51.6893565928939,4.21524449453117 51.6893672932911,4.21523933765213 51.6893569938829,4.21521987404795 51.6893607543956,4.21518385816129 51.6892905111435))","0580100000241016",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241016,"1996",Pand in gebruik,woonfunctie,"112","112","1",pand.0e868e8d-0e7a-420a-9e69-c75fcde414dd
"POLYGON ((4.21506531905935 51.6936250162377,4.21516201154751 51.6935871681247,4.21518916139604 51.6936139672316,4.2152216747256 51.6936012401314,4.21523972768948 51.6936190577814,4.21511053626659 51.6936696331813,4.21506531905935 51.6936250162377))","0580100000241017",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241017,"1947",Pand in gebruik,woonfunctie,"67","67","1",pand.f924dced-2c4f-485c-99b1-b934387b3153
"POLYGON ((4.21299521214706 51.6902053085394,4.21308281341035 51.6901814932114,4.21308562417479 51.6901852070048,4.21317570974525 51.6903041936002,4.21317628300246 51.6903049544483,4.21311991620085 51.6903201026715,4.21309503193662 51.6903270626186,4.21308883570702 51.6903289601663,4.21304145725557 51.6902663960533,4.21299793894681 51.6902089136215,4.21299521214706 51.6902053085394))","0580100000241921",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241921,"1995",Pand in gebruik,winkelfunctie,"149","149","1",pand.288acd29-63db-4636-93e7-97bf356b1e60
"POLYGON ((4.21291114872121 51.6902337977567,4.21290761079196 51.6902291238016,4.21299521214706 51.6902053085394,4.21299793894681 51.6902089136215,4.21304145725557 51.6902663960533,4.21296083355082 51.6902899666873,4.21294567522598 51.690269930363,4.21293978801713 51.6902716242473,4.21291114872121 51.6902337977567))","0580100000241922",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241922,"1995",Pand in gebruik,winkelfunctie,"149","149","1",pand.53882ce0-ccaf-4c7e-bfa1-263a20ed5593
"POLYGON ((4.22205128122478 51.6899619399581,4.22208351231687 51.6899650473009,4.2220861957929 51.6899653077195,4.22207183986453 51.6900290877378,4.22206932897495 51.6900288649931,4.22203684461724 51.6900260427843,4.22205128122478 51.6899619399581))","0580100000241923",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241923,"1978",Pand in gebruik,,,,"0",pand.25879e77-ad85-4a08-bb81-fa0daba2353b
"POLYGON ((4.22150667524469 51.690302769908,4.2215634531786 51.6903467712909,4.221424408568 51.6904160880533,4.22141961379676 51.6904124446084,4.22146782333768 51.6903882039429,4.22143194217625 51.6903600339139,4.22138272046207 51.6903842644888,4.22136773329141 51.6903720336891,4.22150667524469 51.690302769908))","0580100000241924",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241924,"1975",Pand in gebruik,woonfunctie,"120","120","1",pand.cf2b9678-27ca-443d-ae9b-2d7391b4340a
"POLYGON ((4.221418828686 51.6898928737587,4.22157441133721 51.689908005208,4.22156303076775 51.6899550767235,4.2214131180889 51.6899404871237,4.22141265753665 51.6899420826329,4.22139380140777 51.6899402408992,4.22139417520287 51.6899386445264,4.22140492812915 51.6898929241611,4.22141850521865 51.6898942009539,4.221418828686 51.6898928737587))","0580100000241925",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241925,"1978",Pand in gebruik,woonfunctie,"128","128","1",pand.968cfe94-96bd-4101-af9e-9acde90959b7
"POLYGON ((4.221418828686 51.6898928737587,4.22143441412119 51.6898280003696,4.22155077789515 51.6898198906716,4.22157731315668 51.6898178355449,4.22156831288987 51.6898550425325,4.22158679581944 51.6898567726523,4.22157441133721 51.689908005208,4.221418828686 51.6898928737587))","0580100000241926",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241926,"1978",Pand in gebruik,woonfunctie,"140","140","1",pand.1ca18ad6-156f-4c8a-a36c-1e4ee2ce6023
"POLYGON ((4.21592703726266 51.6905556301261,4.21593906152198 51.6905788978252,4.21585683119474 51.6905952899073,4.21584281457691 51.6905724427477,4.21592703726266 51.6905556301261))","0580100000240487",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240487,"1963",Pand in gebruik,,,,"0",pand.cd17b773-3edb-419d-8bed-c791b2478f4f
"POLYGON ((4.21579677061592 51.6905034298212,4.21588952685941 51.6904799066731,4.21592338214817 51.6905314483158,4.21583062581618 51.6905549714903,4.21583050033196 51.6905547904492,4.21579677061592 51.6905034298212))","0580100000240488",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240488,"1967",Pand in gebruik,woonfunctie,"76","76","1",pand.7b1956b5-6fdb-4a07-b3e4-650b680e6cf6
"POLYGON ((4.21574532192893 51.6896455788138,4.21583308367293 51.6896294309217,4.2158446753171 51.6896537550449,4.21575691352991 51.6896699029454,4.21574532192893 51.6896455788138))","0580100000240489",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240489,"1964",Pand in gebruik,,,,"0",pand.635f2cf5-bda3-416a-8439-dabf5a4ba1ef
"POLYGON ((4.2157249055511 51.6906512771137,4.21572177862797 51.690645240984,4.21571246713728 51.6906272501482,4.21572229038871 51.6906254786362,4.21575845939743 51.690618945636,4.21585525425349 51.6908047787152,4.21580719528487 51.6908141323213,4.21580213587565 51.6908045260922,4.21574329366727 51.6908158573321,4.2156165384741 51.690840271788,4.21562190878014 51.6908507171403,4.21557782615945 51.6908595530949,4.21556383319842 51.6908330025478,4.21503176382497 51.6909405569947,4.21501407243741 51.6909077128111,4.21498830836464 51.6908598745765,4.21556585058932 51.6907433814471,4.21557283982481 51.6907566566485,4.21576084400225 51.6907206744081,4.2157249055511 51.6906512771137))","0580100000240490",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240490,"1957",Pand in gebruik,woonfunctie,"44","530","14",pand.755d5ca3-97e5-4e73-83da-92bf3bb5fe86
"POLYGON ((4.21566154204619 51.6896609933939,4.21574532192893 51.6896455788138,4.21575691352991 51.6896699029454,4.21574698787467 51.6896717273706,4.21567311914641 51.689685317389,4.21566154204619 51.6896609933939))","0580100000240491",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240491,"1964",Pand in gebruik,,,,"0",pand.353ef23a-6a62-4962-bb75-ac5d1c5a38c5
"POLYGON ((4.22138060297737 51.6905943950465,4.22139467549402 51.6905871189677,4.22141062923642 51.6905994492777,4.2214513978166 51.6906304816089,4.22149609380365 51.690607329618,4.22145622172333 51.6905763062262,4.22143943967003 51.6905658104818,4.221460237826 51.6905546011087,4.22148199666576 51.6905628001832,4.22152556326642 51.6905952626687,4.22151822496869 51.6905993966153,4.2215685830031 51.6906377247745,4.2215878044576 51.6906523438952,4.22151024922236 51.6906922575015,4.22139678010089 51.690606475882,4.22138060297737 51.6905943950465))","0580100000241927",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241927,"1975",Pand in gebruik,woonfunctie,"124","124","1",pand.80d35579-4ce8-409b-9b3b-ddaa38d5b8d7
"POLYGON ((4.22135715619572 51.6896560662001,4.22148707085772 51.6896311466523,4.2215098591401 51.6896773986526,4.22138008223677 51.6897025802872,4.22138120932726 51.6897048657978,4.22136183584383 51.6897085113652,4.22135101085217 51.6896868742498,4.22137035067555 51.689682850799,4.22135715619572 51.6896560662001))","0580100000241928",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241928,"1978",Pand in gebruik,woonfunctie,"113","113","1",pand.77dec9fa-41ae-4ebd-be72-7213df72a809
"POLYGON ((4.22124652578367 51.6897284972292,4.22127895554239 51.689722203974,4.2212861131669 51.6897374221886,4.22131378903986 51.6897326367433,4.22131956914439 51.6897457467372,4.22134540137368 51.6897406642625,4.22135434870672 51.6897582734622,4.2212681470427 51.6897745668622,4.22124652578367 51.6897284972292))","0580100000241929",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241929,"1978",Pand in gebruik,,,,"0",pand.bd93aa2a-11a5-4b6a-9180-9affd55167eb
